Time (s)	Motor Command (V)	Desired Position  (V)	Actual Position (V)
86.921	0.857	2.020	1.969
86.972	0.874	2.020	1.968
87.022	0.890	2.020	1.970
87.072	0.852	2.020	1.968
87.122	0.885	2.020	1.971
87.172	0.890	2.020	1.969
87.222	0.919	2.020	1.971
87.272	0.890	2.020	1.969
87.323	0.925	2.020	1.969
87.374	0.919	2.020	1.969
87.424	0.919	2.020	1.969
87.474	0.919	2.020	1.970
87.525	0.902	2.020	1.970
87.575	0.896	2.020	1.970
87.625	0.896	2.020	1.970
87.675	0.908	2.020	1.968
87.725	0.937	2.020	1.969
87.775	0.925	2.020	1.967
87.825	0.955	2.020	1.966
87.875	0.972	2.020	1.968
87.924	0.943	2.020	1.966
87.974	0.972	2.020	1.968
88.024	0.983	2.020	1.967
88.074	1.008	2.020	1.969
88.124	0.977	2.020	1.969
88.174	0.964	2.020	1.969
88.224	0.970	2.020	1.969
88.274	0.970	2.020	1.967
88.324	1.001	2.020	1.969
88.374	0.964	2.020	1.969
88.424	0.977	2.020	1.970
88.475	0.952	2.020	1.971
88.524	0.989	2.020	1.968
88.574	1.035	2.020	1.968
88.625	1.041	2.020	1.970
88.674	1.008	2.020	1.968
88.724	1.035	2.020	1.968
88.774	1.035	2.020	1.969
88.824	1.028	2.020	1.967
88.874	1.054	2.020	1.973
88.924	0.997	2.020	1.969
88.974	1.066	2.020	1.969
89.024	1.066	2.020	1.968
89.074	1.100	2.020	1.969
89.124	1.073	2.020	1.969
89.174	1.079	2.020	1.968
89.225	1.086	2.020	1.969
89.274	1.073	2.020	1.969
89.324	1.079	2.020	1.969
89.375	1.079	2.020	1.970
89.424	1.059	2.020	1.969
89.474	1.073	2.020	1.967
89.525	1.114	2.020	1.970
89.575	1.059	2.020	1.970
89.624	1.059	2.020	1.969
89.675	1.073	2.020	1.969
89.725	1.066	2.020	1.970
89.775	1.059	2.020	1.968
89.825	1.152	2.020	1.968
89.875	1.145	2.020	1.971
89.925	1.088	2.020	1.969
89.975	1.167	2.020	1.971
90.025	1.137	2.020	1.970
90.075	1.152	2.020	1.969
90.125	1.182	2.020	1.969
90.175	1.167	2.020	1.970
90.224	1.152	2.020	1.967
90.274	1.212	2.020	1.970
90.325	1.210	2.020	1.970
90.374	1.202	2.020	1.970
90.425	1.210	2.020	1.969
90.475	1.218	2.020	1.969
90.525	1.234	2.020	1.967
90.574	1.281	2.020	1.970
90.625	1.202	2.020	1.970
90.675	1.261	2.020	1.969
90.725	1.269	2.020	1.969
90.775	1.277	2.020	1.970
90.825	1.252	2.020	1.970
90.874	1.261	2.020	1.971
90.925	1.236	2.020	1.971
90.974	1.286	2.020	1.970
91.024	1.311	2.020	1.969
91.074	1.328	2.020	1.969
91.123	1.336	2.020	1.966
91.173	1.404	2.020	1.969
91.224	1.328	2.020	1.969
91.273	1.328	2.020	1.968
91.323	1.405	2.020	1.968
91.374	1.397	2.020	1.969
91.423	1.379	2.020	1.971
91.473	1.335	2.020	1.968
91.524	1.467	2.020	1.966
91.574	1.512	2.020	1.970
91.624	1.394	2.020	1.967
91.675	1.485	2.020	1.970
91.725	1.443	2.020	1.970
91.775	1.453	2.020	1.966
91.824	1.576	2.020	1.968
91.874	1.500	2.020	1.968
91.924	1.562	2.020	1.969
91.974	1.532	2.020	1.967
92.024	1.581	2.020	1.967
92.074	1.581	2.020	1.969
92.124	1.593	2.020	1.961
92.175	1.826	2.020	1.965
92.224	1.695	2.020	1.966
92.274	1.664	2.020	1.969
92.325	1.634	2.020	1.969
92.375	1.645	2.020	1.967
92.424	1.697	2.020	1.969
92.475	1.675	2.020	1.963
92.525	1.868	2.020	1.967
92.575	1.739	2.020	1.968
92.625	1.729	2.020	1.970
92.675	1.703	2.020	1.970
92.725	1.714	2.020	1.970
92.775	1.714	2.020	1.965
92.825	1.925	2.020	1.971
92.875	1.731	2.020	1.967
92.925	1.868	2.020	1.969
92.974	1.776	2.020	1.968
93.024	1.862	2.020	1.969
93.075	1.827	2.020	1.969
93.124	1.827	2.020	1.971
93.174	1.768	2.020	1.969
93.225	1.890	2.020	1.969
93.275	1.878	2.020	1.969
93.325	1.890	2.020	1.968
93.375	1.914	2.020	1.970
93.425	1.916	2.020	1.969
93.475	1.953	2.020	1.969
93.525	1.941	2.020	1.968
93.576	1.966	2.020	1.969
93.625	1.941	2.020	1.968
93.675	1.966	2.020	1.970
93.725	1.904	2.020	1.970
93.775	1.954	2.020	1.968
93.825	2.017	2.020	1.970
93.875	1.967	2.020	1.969
93.924	2.056	2.020	1.969
93.974	2.030	2.020	1.969
94.025	2.056	2.020	1.969
94.074	2.043	2.020	1.967
94.124	2.108	2.020	1.968
94.175	2.069	2.020	1.968
94.224	2.069	2.020	1.967
94.274	2.108	2.020	1.970
94.325	1.991	2.020	1.969
94.375	2.056	2.020	1.970
94.425	2.067	2.020	1.969
94.475	2.108	2.020	1.968
94.525	2.134	2.020	1.963
94.575	2.321	2.020	1.968
94.626	2.121	2.020	1.969
94.676	2.108	2.020	1.970
94.726	2.054	2.020	1.970
94.776	2.104	2.020	1.968
94.827	2.186	2.020	1.968
94.877	2.186	2.020	1.969
94.926	2.132	2.020	1.969
94.977	2.159	2.020	1.970
95.027	2.104	2.020	1.968
95.076	2.200	2.020	1.969
95.126	2.145	2.020	1.972
95.176	2.070	2.020	1.967
95.225	2.280	2.020	1.964
95.276	2.421	2.020	1.969
95.326	2.182	2.020	1.965
95.375	2.379	2.020	1.968
95.426	2.224	2.020	1.970
95.475	2.154	2.020	1.968
95.525	2.224	2.020	1.970
95.575	2.219	2.020	1.970
95.625	2.219	2.020	1.969
95.675	2.262	2.020	1.971
95.726	2.176	2.020	1.970
95.775	2.219	2.020	1.970
95.825	2.190	2.020	1.968
95.876	2.276	2.020	1.969
95.926	2.262	2.020	1.971
95.976	2.196	2.020	1.968
96.026	2.342	2.020	1.969
96.076	2.284	2.020	1.970
96.126	2.269	2.020	1.969
96.176	2.313	2.020	1.971
96.226	2.225	2.020	1.968
96.275	2.328	2.020	1.971
96.325	2.225	2.020	1.968
96.375	2.395	2.020	1.970
96.425	2.320	2.020	1.968
96.475	2.380	2.020	1.970
96.525	2.290	2.020	1.970
96.575	2.290	2.020	1.968
96.625	2.410	2.020	1.970
96.676	2.305	2.020	1.969
96.725	2.335	2.020	1.969
96.775	2.350	2.020	1.971
96.826	2.293	2.020	1.969
96.875	2.385	2.020	1.970
96.925	2.370	2.020	1.971
96.974	2.324	2.020	1.969
97.023	2.416	2.020	1.969
97.074	2.401	2.020	1.972
97.123	2.263	2.020	1.969
97.173	2.416	2.020	1.967
97.224	2.546	2.020	1.968
97.274	2.499	2.020	1.968
97.324	2.483	2.020	1.968
97.375	2.483	2.020	1.970
97.424	2.405	2.020	1.971
97.474	2.373	2.020	1.969
97.525	2.452	2.020	1.957
97.575	3.015	2.020	1.972
97.625	2.375	2.020	1.971
97.675	2.391	2.020	1.971
97.726	2.391	2.020	1.970
97.776	2.471	2.020	1.972
97.826	2.375	2.020	1.968
97.876	2.535	2.020	1.965
97.927	2.695	2.020	1.969
97.977	2.487	2.020	1.966
98.027	2.717	2.020	1.967
98.077	2.635	2.020	1.975
98.127	2.260	2.020	2.008
98.177	0.581	2.020	2.154
98.228	0.000	2.020	2.437
98.278	0.000	2.020	2.233
98.327	0.000	2.020	2.089
98.377	0.000	2.020	2.018
98.428	0.094	2.020	1.986
98.478	1.757	2.020	1.973
98.528	2.372	2.020	1.969
98.579	2.588	2.020	1.968
98.629	2.655	2.020	1.972
98.679	2.439	2.020	1.972
98.729	2.439	2.020	1.968
98.780	2.638	2.020	1.968
98.830	2.690	2.020	1.970
98.880	2.622	2.020	1.970
98.931	2.622	2.020	1.968
98.981	2.690	2.020	1.970
99.031	2.622	2.020	1.969
99.081	2.639	2.020	1.968
99.132	2.690	2.020	1.969
99.182	2.656	2.020	1.969
99.232	2.690	2.020	1.946
99.282	3.900	2.020	1.966
99.333	2.863	2.020	1.969
99.382	2.690	2.020	1.968
99.432	2.759	2.020	1.968
99.483	2.759	2.020	1.968
99.533	2.742	2.020	1.969
99.583	2.724	2.020	1.967
99.633	2.846	2.020	1.968
99.684	2.811	2.020	1.969
99.734	2.758	2.020	1.967
99.784	2.864	2.020	1.964
99.834	3.005	2.020	1.968
99.884	2.793	2.020	1.971
99.934	2.670	2.020	1.968
99.984	2.793	2.020	1.968
100.034	2.811	2.020	1.967
100.083	2.899	2.020	1.969
100.134	2.791	2.020	1.969
100.184	2.827	2.020	1.969
100.234	2.809	2.020	1.966
100.284	2.989	2.020	1.969
100.335	2.827	2.020	1.971
100.384	2.720	2.020	1.968
100.434	2.863	2.020	1.969
100.485	2.842	2.020	1.968
100.534	2.915	2.020	1.966
100.584	3.025	2.020	1.969
100.635	2.860	2.020	1.970
100.684	2.787	2.020	1.968
100.734	2.897	2.020	1.971
100.785	2.751	2.020	1.970
100.835	2.806	2.020	1.963
100.884	3.265	2.020	1.969
100.934	2.930	2.020	1.969
100.983	2.911	2.020	1.967
101.033	3.076	2.020	1.968
101.084	3.019	2.020	1.968
101.133	3.019	2.020	1.966
101.184	3.114	2.020	1.967
101.234	3.110	2.020	1.950
101.284	4.129	2.020	1.969
101.334	3.033	2.020	1.969
101.385	3.033	2.020	1.970
101.435	2.975	2.020	1.969
101.485	3.033	2.020	1.971
101.536	2.917	2.020	1.969
101.586	2.994	2.020	1.968
101.636	3.071	2.020	1.969
101.686	3.033	2.020	1.968
101.736	3.052	2.020	1.972
101.786	2.908	2.020	1.968
101.836	3.104	2.020	1.968
101.886	3.123	2.020	1.969
101.935	3.136	2.020	1.969
101.984	3.136	2.020	1.969
102.034	3.116	2.020	1.969
102.084	3.136	2.020	1.968
102.134	3.248	2.020	1.968
102.185	3.207	2.020	1.964
102.235	3.470	2.020	1.966
102.285	3.369	2.020	1.969
102.336	3.218	2.020	1.968
102.386	3.279	2.020	1.970
102.436	3.177	2.020	1.968
102.486	3.311	2.020	1.971
102.536	3.165	2.020	1.970
102.586	3.227	2.020	1.969
102.636	3.290	2.020	1.973
102.686	3.087	2.020	1.970
102.736	3.256	2.020	1.968
102.786	3.362	2.020	1.970
102.837	3.278	2.020	1.970
102.886	3.285	2.020	1.971
102.936	3.263	2.020	1.968
102.987	3.414	2.020	1.970
103.037	3.357	2.020	1.970
103.086	3.335	2.020	1.969
103.137	3.444	2.020	1.970
103.187	3.357	2.020	1.969
103.237	3.451	2.020	1.970
103.287	3.429	2.020	1.970
103.338	3.385	2.020	1.968
103.388	3.518	2.020	1.969
103.438	3.502	2.020	1.970
103.488	3.457	2.020	1.970
103.539	3.434	2.020	1.968
103.589	3.592	2.020	1.970
103.639	3.530	2.020	1.968
103.690	3.621	2.020	1.966
103.740	3.781	2.020	1.969
103.789	3.603	2.020	1.968
103.840	3.696	2.020	1.969
103.890	3.650	2.020	1.970
103.940	3.580	2.020	1.969
103.990	3.654	2.020	1.970
104.040	3.607	2.020	1.969
104.090	3.701	2.020	1.967
104.140	3.795	2.020	1.971
104.190	3.610	2.020	1.969
104.240	3.705	2.020	1.969
104.290	3.752	2.020	1.968
104.341	3.852	2.020	1.969
104.390	3.804	2.020	1.970
104.440	3.731	2.020	1.967
104.491	3.900	2.020	1.967
104.541	3.953	2.020	1.969
104.591	3.855	2.020	1.967
104.642	3.978	2.020	1.968
104.692	3.904	2.020	1.973
104.742	3.609	2.020	1.968
104.792	3.981	2.020	1.970
104.842	3.832	2.020	1.970
104.893	3.832	2.020	1.969
104.943	3.908	2.020	1.968
104.993	3.983	2.020	1.969
105.044	3.908	2.020	1.968
105.093	4.035	2.020	1.969
105.143	3.984	2.020	1.966
105.194	4.187	2.020	1.968
105.244	4.086	2.020	1.970
105.293	3.958	2.020	1.967
105.344	4.215	2.020	1.968
105.394	4.087	2.020	1.969
105.444	4.009	2.020	1.968
105.494	4.164	2.020	1.969
105.544	4.060	2.020	1.968
105.593	4.138	2.020	1.969
105.643	4.086	2.020	1.968
105.693	4.190	2.020	1.969
105.743	4.111	2.020	1.968
105.793	4.190	2.020	1.967
105.844	4.296	2.020	1.969
105.893	4.162	2.020	1.966
105.944	4.456	2.020	1.967
105.994	4.349	2.020	1.968
106.044	4.295	2.020	1.969
106.094	4.266	2.020	1.968
106.145	4.321	2.020	1.970
106.194	4.158	2.020	1.968
106.244	4.294	2.020	1.968
106.294	4.373	2.020	1.968
106.344	4.400	2.020	1.968
106.394	4.373	2.020	1.969
106.445	4.263	2.020	1.968
106.494	4.452	2.020	1.968
106.544	4.397	2.020	1.968
106.594	4.425	2.020	1.969
106.645	4.369	2.020	1.971
106.695	4.252	2.020	1.969
106.745	4.421	2.020	1.967
106.795	4.589	2.020	1.964
106.845	4.813	2.020	1.968
106.895	4.557	2.020	1.967
106.945	4.586	2.020	1.969
106.995	4.444	2.020	1.969
107.045	4.444	2.020	1.969
107.095	4.466	2.020	1.968
107.145	4.552	2.020	1.970
107.195	4.380	2.020	1.968
107.245	4.552	2.020	1.966
107.296	4.778	2.020	1.968
107.346	4.604	2.020	1.967
107.396	4.691	2.020	1.967
107.447	4.691	2.020	1.970
107.497	4.538	2.020	1.970
107.547	4.538	2.020	1.967
107.598	4.744	2.020	1.969
107.648	4.568	2.020	1.968
107.698	4.685	2.020	1.970
107.748	4.559	2.020	1.966
107.799	4.885	2.020	1.970
107.849	4.559	2.020	1.969
107.898	4.678	2.020	1.966
107.948	4.939	2.020	1.968
107.998	4.759	2.020	1.968
108.048	4.819	2.020	1.966
108.098	4.999	2.020	1.968
108.149	4.759	2.020	1.969
108.199	4.780	2.020	1.967
108.249	4.902	2.020	1.962
108.300	5.357	2.020	1.957
108.350	5.872	2.020	1.967
108.399	4.962	2.020	1.965
108.450	5.138	2.020	1.963
108.500	5.353	2.020	1.959
108.550	5.751	2.020	1.954
108.600	6.242	2.020	1.957
108.651	6.029	2.020	1.964
108.701	5.317	2.020	1.965
108.751	5.193	2.020	1.967
108.801	5.007	2.020	1.968
108.852	4.914	2.020	1.970
108.902	4.759	2.020	1.967
108.951	5.069	2.020	1.966
109.002	5.100	2.020	1.962
109.051	5.534	2.020	1.962
109.101	5.503	2.020	1.966
109.152	5.131	2.020	1.968
109.202	4.945	2.020	1.971
109.252	4.697	2.020	1.962
109.302	5.503	2.020	1.955
109.352	6.249	2.020	1.969
109.402	4.872	2.020	1.969
109.452	4.935	2.020	1.966
109.502	5.185	2.020	1.970
109.552	4.841	2.020	1.969
109.602	4.935	2.020	1.969
109.653	4.872	2.020	1.970
109.703	4.809	2.020	1.970
109.753	4.778	2.020	1.967
109.804	5.176	2.020	1.969
109.854	4.923	2.020	1.970
109.903	4.828	2.020	1.968
109.954	5.081	2.020	1.970
110.004	4.860	2.020	1.969
110.054	4.923	2.020	1.968
110.104	5.018	2.020	1.969
110.154	4.923	2.020	1.969
110.204	4.954	2.020	1.968
110.253	5.081	2.020	1.966
110.303	5.239	2.020	1.973
110.353	4.622	2.020	1.967
110.403	5.197	2.020	1.969
110.454	5.038	2.020	1.970
110.504	4.942	2.020	1.969
110.554	5.006	2.020	1.967
110.605	5.229	2.020	1.970
110.655	4.910	2.020	1.968
110.704	5.069	2.020	1.970
110.755	4.910	2.020	1.966
110.805	5.261	2.020	1.970
110.854	4.960	2.020	1.967
110.904	5.218	2.020	1.968
110.954	5.121	2.020	1.970
111.004	4.928	2.020	1.968
111.054	5.206	2.020	1.968
111.104	5.173	2.020	1.969
111.154	5.075	2.020	1.970
111.204	5.042	2.020	1.968
111.254	5.206	2.020	1.971
111.304	4.994	2.020	1.968
111.354	5.225	2.020	1.969
111.405	5.159	2.020	1.969
111.454	5.192	2.020	1.969
111.504	5.243	2.020	1.969
111.555	5.243	2.020	1.969
111.605	5.177	2.020	1.966
111.654	5.476	2.020	1.965
111.705	5.698	2.020	1.965
111.754	5.630	2.020	1.966
111.804	5.563	2.020	1.956
111.854	6.635	2.020	1.965
111.903	5.685	2.020	1.956
111.954	6.635	2.020	1.959
112.004	6.329	2.020	1.955
112.054	6.870	2.020	1.965
112.104	5.740	2.020	1.961
112.154	6.151	2.020	1.967
112.203	5.603	2.020	1.966
112.253	5.760	2.020	1.962
112.304	6.175	2.020	1.958
112.354	6.520	2.020	1.957
112.404	6.728	2.020	1.966
112.455	5.744	2.020	1.966
112.505	5.779	2.020	1.967
112.555	5.675	2.020	1.969
112.605	5.500	2.020	1.970
112.656	5.446	2.020	1.968
112.706	5.657	2.020	1.971
112.756	5.305	2.020	1.969
112.806	5.552	2.020	1.966
112.856	5.852	2.020	1.971
112.906	5.390	2.020	1.969
112.956	5.567	2.020	1.968
113.007	5.674	2.020	1.972
113.057	5.332	2.020	1.968
113.107	5.690	2.020	1.969
113.158	5.618	2.020	1.968
113.208	5.726	2.020	1.970
113.257	5.597	2.020	1.968
113.308	5.814	2.020	1.968
113.358	5.742	2.020	1.969
113.407	5.633	2.020	1.967
113.458	5.903	2.020	1.968
113.508	5.830	2.020	1.968
113.558	5.794	2.020	1.968
113.608	5.794	2.020	1.966
113.659	6.140	2.020	1.968
113.709	5.845	2.020	1.968
113.759	5.845	2.020	1.966
113.809	6.195	2.020	1.968
113.860	5.971	2.020	1.968
113.910	5.934	2.020	1.968
113.960	5.897	2.020	1.968
114.011	5.986	2.020	1.968
114.061	5.986	2.020	1.965
114.111	6.286	2.020	1.966
114.161	6.174	2.020	1.971
114.212	5.698	2.020	1.967
114.262	6.114	2.020	1.961
114.312	6.871	2.020	1.967
114.362	6.152	2.020	1.968
114.413	6.052	2.020	1.967
114.463	6.205	2.020	1.969
114.513	5.938	2.020	1.966
114.564	6.358	2.020	1.965
114.614	6.450	2.020	1.967
114.664	6.258	2.020	1.967
114.714	6.219	2.020	1.966
114.764	6.373	2.020	1.968
114.814	6.156	2.020	1.967
114.864	6.272	2.020	1.968
114.915	6.233	2.020	1.967
114.964	6.272	2.020	1.967
115.014	6.325	2.020	1.967
115.065	6.325	2.020	1.967
115.115	6.325	2.020	1.968
115.164	6.247	2.020	1.968
115.215	6.338	2.020	1.966
115.265	6.496	2.020	1.969
115.314	6.220	2.020	1.967
115.365	6.510	2.020	1.968
115.415	6.351	2.020	1.967
115.465	6.470	2.020	1.968
115.515	6.351	2.020	1.965
115.565	6.724	2.020	1.967
115.614	6.563	2.020	1.967
115.664	6.483	2.020	1.967
115.714	6.483	2.020	1.970
115.764	6.253	2.020	1.966
115.814	6.657	2.020	1.967
115.865	6.576	2.020	1.968
115.914	6.414	2.020	1.970
115.964	6.303	2.020	1.968
116.015	6.548	2.020	1.967
116.064	6.588	2.020	1.965
116.114	6.970	2.020	1.967
116.165	6.723	2.020	1.968
116.214	6.600	2.020	1.965
116.264	6.929	2.020	1.969
116.315	6.528	2.020	1.967
116.365	6.735	2.020	1.967
116.414	6.777	2.020	1.967
116.464	6.830	2.020	1.968
116.513	6.663	2.020	1.966
116.564	6.955	2.020	1.964
116.614	7.122	2.020	1.963
116.663	7.388	2.020	1.965
116.713	7.052	2.020	1.966
116.764	6.925	2.020	1.966
116.814	6.968	2.020	1.959
116.864	7.869	2.020	1.967
116.915	6.894	2.020	1.966
116.965	6.979	2.020	1.967
117.014	6.852	2.020	1.966
117.065	7.076	2.020	1.966
117.115	7.033	2.020	1.967
117.165	6.947	2.020	1.967
117.214	7.043	2.020	1.967
117.264	7.000	2.020	1.968
117.313	6.828	2.020	1.965
117.364	7.216	2.020	1.966
117.414	7.087	2.020	1.966
117.464	7.087	2.020	1.963
117.514	7.560	2.020	1.969
117.564	6.793	2.020	1.966
117.614	7.184	2.020	1.964
117.664	7.400	2.020	1.967
117.714	7.053	2.020	1.966
117.764	7.194	2.020	1.965
117.814	7.369	2.020	1.966
117.864	7.238	2.020	1.966
117.913	7.292	2.020	1.964
117.964	7.512	2.020	1.967
118.014	7.160	2.020	1.968
118.063	6.983	2.020	1.966
118.114	7.390	2.020	1.966
118.164	7.346	2.020	1.967
118.213	7.213	2.020	1.964
118.264	7.656	2.020	1.966
118.314	7.400	2.020	1.968
118.364	7.176	2.020	1.966
118.414	7.355	2.020	1.967
118.464	7.310	2.020	1.944
118.514	10.000	2.020	1.966
118.564	7.454	2.020	1.964
118.615	7.679	2.020	1.967
118.664	7.274	2.020	1.968
118.714	7.281	2.020	1.968
118.765	7.281	2.020	1.965
118.815	7.598	2.020	1.969
118.864	7.054	2.020	1.966
118.915	7.607	2.020	1.968
118.965	7.288	2.020	1.966
119.015	7.562	2.020	1.967
119.065	7.379	2.020	1.967
119.116	7.432	2.020	1.969
119.166	7.202	2.020	1.967
119.216	7.478	2.020	1.968
119.267	7.386	2.020	1.970
119.317	7.114	2.020	1.969
119.367	7.299	2.020	1.970
119.417	7.114	2.020	1.967
119.468	7.531	2.020	1.968
119.518	7.444	2.020	1.969
119.568	7.257	2.020	1.969
119.619	7.351	2.020	1.965
119.669	7.817	2.020	1.965
119.719	7.817	2.020	1.970
119.769	7.261	2.020	1.967
119.819	7.637	2.020	1.964
119.870	8.012	2.020	1.969
119.920	7.308	2.020	1.966
119.970	7.879	2.020	1.968
120.021	7.595	2.020	1.965
120.071	8.021	2.020	1.969
120.120	7.359	2.020	1.963
120.171	8.314	2.020	1.969
120.221	7.505	2.020	1.965
120.271	7.981	2.020	1.968
120.321	7.552	2.020	1.969
120.372	7.508	2.020	1.969
120.422	7.556	2.020	1.964
120.472	8.275	2.020	1.969
120.523	7.556	2.020	1.967
120.573	7.844	2.020	1.969
120.623	7.556	2.020	1.969
120.673	7.508	2.020	1.967
120.724	7.796	2.020	1.968
120.774	7.604	2.020	1.970
120.823	7.365	2.020	1.967
120.874	7.796	2.020	1.968
120.924	7.700	2.020	1.969
120.973	7.556	2.020	1.967
121.024	7.849	2.020	1.968
121.074	7.656	2.020	1.969
121.123	7.559	2.020	1.967
121.174	7.897	2.020	1.958
121.224	9.214	2.020	1.969
121.274	7.562	2.020	1.968
121.324	7.708	2.020	1.968
121.374	7.708	2.020	1.970
121.424	7.513	2.020	1.972
121.474	7.270	2.020	1.966
121.525	8.053	2.020	1.970
121.575	7.466	2.020	1.970
121.625	7.515	2.020	1.967
121.676	7.906	2.020	1.968
121.726	7.759	2.020	1.971
121.776	7.417	2.020	1.970
121.826	7.565	2.020	1.968
121.876	7.860	2.020	1.971
121.927	7.368	2.020	1.966
121.977	8.259	2.020	1.969
122.027	7.764	2.020	1.967
122.078	8.012	2.020	1.969
122.128	7.714	2.020	1.970
122.177	7.715	2.020	1.968
122.228	8.014	2.020	1.969
122.278	7.865	2.020	1.971
122.328	7.565	2.020	1.969
122.378	7.916	2.020	1.971
122.429	7.615	2.020	1.969
122.479	7.866	2.020	1.969
122.529	7.816	2.020	1.968
122.579	8.069	2.020	1.969
122.630	7.866	2.020	1.971
122.680	7.664	2.020	1.969
122.730	7.866	2.020	1.969
122.781	7.968	2.020	1.967
122.831	8.273	2.020	1.970
122.880	7.815	2.020	1.971
122.931	7.663	2.020	1.970
122.981	7.866	2.020	1.972
123.030	7.610	2.020	1.967
123.081	8.377	2.020	1.969
123.131	7.968	2.020	1.969
123.181	8.122	2.020	1.968
123.231	8.225	2.020	1.940
123.282	10.000	2.020	1.969
123.331	8.070	2.020	1.966
123.381	8.482	2.020	1.961
123.432	9.314	2.020	1.959
123.482	9.677	2.020	1.969
123.531	8.173	2.020	1.968
123.582	8.277	2.020	1.964
123.632	9.007	2.020	1.962
123.682	9.216	2.020	1.972
123.732	7.703	2.020	1.970
123.782	8.016	2.020	1.969
123.832	8.225	2.020	1.964
123.882	9.007	2.020	1.962
123.933	9.216	2.020	1.969
123.983	8.172	2.020	1.974
124.033	7.285	2.020	1.977
124.083	6.868	2.020	1.968
124.133	8.329	2.020	1.976
124.183	7.077	2.020	1.978
124.233	6.764	2.020	1.964
124.284	8.955	2.020	1.978
124.333	6.764	2.020	1.975
124.383	7.181	2.020	1.982
124.434	6.138	2.020	1.968
124.483	8.381	2.020	1.975
124.533	7.233	2.020	1.975
124.584	7.233	2.020	1.954
124.633	10.000	2.020	1.966
124.683	8.694	2.020	1.967
124.734	8.538	2.020	1.975
124.783	7.181	2.020	1.966
124.833	8.694	2.020	1.980
124.883	6.451	2.020	1.978
124.933	6.711	2.020	1.972
124.983	7.703	2.020	1.966
125.034	8.694	2.020	1.981
125.083	6.242	2.020	1.977
125.133	6.816	2.020	1.969
125.184	8.120	2.020	1.971
125.234	7.807	2.020	1.959
125.283	9.738	2.020	1.972
125.334	7.651	2.020	1.967
125.384	8.433	2.020	1.978
125.433	6.711	2.020	1.976
125.484	6.972	2.020	1.973
125.534	7.546	2.020	1.978
125.583	6.659	2.020	1.977
125.634	6.816	2.020	1.976
125.684	7.077	2.020	1.971
125.734	7.807	2.020	1.968
125.784	8.381	2.020	1.976
125.834	6.972	2.020	1.976
125.884	7.077	2.020	1.971
125.934	7.807	2.020	1.976
125.984	6.972	2.020	1.978
126.034	6.711	2.020	1.975
126.084	7.233	2.020	1.978
126.134	6.659	2.020	1.978
126.183	6.659	2.020	1.976
126.233	7.077	2.020	1.959
126.284	9.790	2.020	1.978
126.334	6.711	2.020	1.975
126.384	7.181	2.020	1.975
126.434	7.181	2.020	1.976
126.484	7.025	2.020	1.977
126.534	6.920	2.020	1.974
126.584	7.338	2.020	1.978
126.634	6.764	2.020	1.979
126.684	6.555	2.020	1.976
126.734	7.025	2.020	1.973
126.784	7.546	2.020	1.975
126.834	7.181	2.020	1.975
126.884	7.181	2.020	1.974
126.934	7.285	2.020	1.975
126.984	7.181	2.020	1.975
127.034	7.181	2.020	1.974
127.085	7.285	2.020	1.975
127.134	7.181	2.020	1.975
127.184	7.129	2.020	1.975
127.235	7.181	2.020	1.973
127.285	7.598	2.020	1.975
127.335	7.181	2.020	1.976
127.385	6.972	2.020	1.975
127.435	7.181	2.020	1.973
127.485	7.442	2.020	1.975
127.535	7.233	2.020	1.976
127.585	7.077	2.020	1.974
127.635	7.285	2.020	1.975
127.686	7.181	2.020	1.976
127.736	7.077	2.020	1.974
127.785	7.285	2.020	1.974
127.835	7.285	2.020	1.974
127.886	7.285	2.020	1.973
127.935	7.442	2.020	1.974
127.985	7.338	2.020	1.973
128.036	7.546	2.020	1.972
128.086	7.755	2.020	1.973
128.136	7.546	2.020	1.976
128.186	7.077	2.020	1.974
128.236	7.338	2.020	1.979
128.286	6.555	2.020	1.974
128.336	7.390	2.020	1.974
128.386	7.338	2.020	1.975
128.436	7.129	2.020	1.974
128.486	7.390	2.020	1.973
128.537	7.598	2.020	1.975
128.586	7.233	2.020	1.973
128.636	7.494	2.020	1.968
128.687	8.277	2.020	1.976
128.736	6.972	2.020	1.973
128.786	7.494	2.020	1.976
128.837	7.077	2.020	1.975
128.887	7.129	2.020	1.972
128.937	7.651	2.020	1.967
128.988	8.538	2.020	1.961
129.038	9.424	2.020	1.966
129.088	8.694	2.020	1.970
129.138	8.068	2.020	1.968
129.188	8.381	2.020	1.961
129.238	9.424	2.020	1.967
129.288	8.433	2.020	1.967
129.339	8.485	2.020	1.976
129.389	7.077	2.020	1.965
129.438	8.746	2.020	1.975
129.489	7.129	2.020	1.976
129.539	6.972	2.020	1.969
129.588	8.225	2.020	1.970
129.639	7.964	2.020	1.975
129.689	7.129	2.020	1.973
129.738	7.598	2.020	1.972
129.789	7.703	2.020	1.968
129.839	8.381	2.020	1.973
129.889	7.442	2.020	1.976
129.939	7.025	2.020	1.966
129.989	8.642	2.020	1.969
130.039	8.120	2.020	1.976
130.089	6.972	2.020	1.976
130.140	7.025	2.020	1.981
130.190	6.190	2.020	1.968
130.239	8.329	2.020	1.976
130.290	7.077	2.020	1.977
130.340	6.816	2.020	1.966
130.389	8.642	2.020	1.973
130.440	7.546	2.020	1.976
130.490	6.972	2.020	1.977
130.540	6.868	2.020	1.981
