Time (s)	Motor Command (V)	Desired Position  (V)	Actual Position (V)
89.610	6.600	1.972	1.987
89.660	6.700	1.972	1.986
89.710	6.700	1.971	1.985
89.760	6.700	1.971	1.985
89.810	6.700	1.971	1.985
89.861	6.700	1.971	1.984
89.911	6.700	1.971	1.983
89.960	6.700	1.971	1.982
90.011	6.700	1.970	1.984
90.060	6.700	1.970	1.982
90.110	6.700	1.970	1.980
90.161	6.700	1.970	1.982
90.211	6.700	1.970	1.982
90.261	6.700	1.970	1.981
90.311	6.700	1.970	1.981
90.361	6.700	1.970	1.982
90.410	6.800	1.970	1.981
90.461	6.800	1.970	1.981
90.511	6.800	1.970	1.982
90.561	6.800	1.970	1.980
90.610	6.800	1.970	1.981
90.660	6.800	1.970	1.980
90.710	6.800	1.971	1.979
90.760	6.800	1.971	1.981
90.810	6.800	1.971	1.981
90.860	6.800	1.971	1.980
90.910	6.800	1.971	1.980
90.960	6.800	1.972	1.981
91.009	6.800	1.972	1.980
91.060	6.900	1.972	1.982
91.110	6.900	1.972	1.981
91.159	6.900	1.973	1.979
91.210	6.900	1.973	1.981
91.260	6.900	1.973	1.982
91.309	6.900	1.974	1.981
91.360	6.900	1.974	1.981
91.410	6.900	1.975	1.980
91.460	7.000	1.975	1.980
91.510	7.000	1.976	1.981
91.561	7.000	1.976	1.981
91.610	7.000	1.977	1.981
91.660	7.000	1.977	1.980
91.711	7.100	1.978	1.981
91.760	7.100	1.978	1.981
91.810	7.100	1.979	1.980
91.861	7.100	1.979	1.981
91.910	7.200	1.980	1.982
91.960	7.200	1.980	1.978
92.011	7.200	1.981	1.982
92.060	7.300	1.982	1.976
92.110	7.300	1.982	1.978
92.161	7.300	1.983	1.981
92.211	7.400	1.984	1.982
92.260	7.400	1.984	1.978
92.311	7.400	1.985	1.980
92.361	7.500	1.986	1.982
92.410	7.500	1.986	1.980
92.460	7.600	1.987	1.980
92.510	7.600	1.988	1.982
92.560	7.600	1.989	1.981
92.610	7.700	1.990	1.982
92.660	7.700	1.990	1.982
92.710	7.800	1.991	1.982
92.760	7.800	1.992	1.982
92.811	7.800	1.993	1.984
92.860	7.900	1.994	1.980
92.910	7.900	1.995	1.980
92.961	8.000	1.995	1.986
93.010	8.000	1.996	1.984
93.060	8.000	1.997	1.985
93.111	8.100	1.998	1.987
93.160	8.100	1.999	1.985
93.210	8.200	2.000	1.988
93.260	8.200	2.001	1.990
93.309	8.200	2.002	1.986
93.360	8.300	2.003	1.989
93.410	8.300	2.004	1.990
93.460	8.300	2.005	1.992
93.510	8.300	2.005	1.990
93.561	8.300	2.006	1.993
93.610	8.300	2.007	1.993
93.660	8.300	2.008	1.993
93.711	8.300	2.009	1.996
93.761	8.300	2.010	2.001
93.810	8.300	2.011	1.996
93.861	8.300	2.012	2.000
93.911	8.300	2.013	2.001
93.960	8.200	2.014	2.003
94.011	8.200	2.015	2.001
94.061	8.100	2.016	2.006
94.110	8.100	2.017	2.002
94.161	8.100	2.018	2.005
94.211	8.000	2.019	2.003
94.261	8.000	2.020	2.005
94.311	8.000	2.021	2.007
94.361	7.900	2.022	2.006
94.411	7.900	2.023	2.004
94.461	7.800	2.024	2.005
94.511	7.800	2.025	2.006
94.560	7.800	2.026	2.004
94.610	7.800	2.027	2.004
94.660	7.800	2.028	2.006
94.709	7.800	2.029	2.005
94.760	7.800	2.030	2.005
94.809	7.800	2.031	2.006
94.858	7.800	2.032	2.006
94.909	7.800	2.033	2.007
94.958	7.900	2.034	2.004
95.008	7.900	2.035	2.005
95.059	7.900	2.036	2.006
95.109	8.000	2.037	2.007
95.159	8.000	2.038	2.006
95.209	8.000	2.039	2.006
95.259	8.100	2.040	2.008
95.309	8.100	2.041	2.006
95.359	8.100	2.041	2.006
95.410	8.200	2.042	2.007
95.460	8.200	2.043	2.004
95.510	8.200	2.044	2.003
95.561	8.300	2.045	2.007
95.610	8.300	2.046	2.004
95.660	8.300	2.047	2.005
95.711	8.400	2.048	2.005
95.761	8.400	2.048	2.007
95.810	8.400	2.049	2.005
95.861	8.400	2.050	2.004
95.911	8.500	2.051	2.006
95.961	8.500	2.052	2.006
96.011	8.500	2.052	2.004
96.061	8.600	2.053	2.007
96.111	8.600	2.054	2.005
96.161	8.600	2.055	2.007
96.212	8.700	2.055	2.009
96.261	8.700	2.056	2.007
96.311	8.700	2.057	2.007
96.362	8.700	2.057	2.009
96.411	8.700	2.058	2.010
96.461	8.700	2.059	2.010
96.512	8.700	2.059	2.010
96.561	8.700	2.060	2.011
96.610	8.700	2.061	2.010
96.661	8.700	2.061	2.015
96.711	8.700	2.062	2.013
96.760	8.700	2.062	2.016
96.811	8.700	2.063	2.016
96.861	8.700	2.063	2.016
96.911	8.700	2.064	2.018
96.961	8.600	2.064	2.018
97.011	8.600	2.065	2.018
97.061	8.600	2.065	2.019
97.111	8.600	2.066	2.019
97.160	8.600	2.066	2.018
97.210	8.600	2.066	2.019
97.261	8.600	2.067	2.021
97.311	8.600	2.067	2.018
97.360	8.600	2.067	2.017
97.411	8.600	2.068	2.019
97.461	8.600	2.068	2.016
97.510	8.600	2.068	2.017
97.561	8.700	2.069	2.018
97.611	8.700	2.069	2.014
97.660	8.700	2.069	2.013
97.711	8.800	2.069	2.018
97.761	8.800	2.069	2.009
97.810	8.800	2.069	2.014
97.861	8.900	2.070	2.018
97.911	8.900	2.070	2.021
97.961	8.900	2.070	2.020
98.011	8.900	2.070	2.020
98.062	9.000	2.070	2.014
98.111	9.000	2.070	2.018
98.161	9.000	2.070	2.015
98.211	9.100	2.070	2.018
98.260	9.100	2.070	2.013
98.311	9.100	2.070	2.012
98.361	9.100	2.070	2.023
98.410	9.200	2.070	2.022
98.460	9.200	2.070	2.022
98.511	9.200	2.070	2.029
98.560	9.200	2.069	2.029
98.610	9.200	2.069	2.028
98.661	9.200	2.069	2.035
98.710	9.200	2.069	2.035
98.760	9.200	2.069	2.034
98.811	9.200	2.068	2.040
98.860	9.200	2.068	2.041
98.910	9.200	2.068	2.042
98.960	9.200	2.068	2.044
99.010	9.200	2.067	2.044
99.060	9.200	2.067	2.044
99.111	9.200	2.067	2.046
99.161	9.200	2.066	2.046
99.210	9.200	2.066	2.045
99.261	9.200	2.065	2.048
99.311	9.200	2.065	2.047
99.360	9.100	2.064	2.045
99.411	9.100	2.064	2.047
99.461	9.100	2.064	2.047
99.511	9.000	2.063	2.045
99.561	9.000	2.063	2.046
99.611	9.000	2.062	2.048
99.660	8.900	2.061	2.047
99.710	8.900	2.061	2.049
99.759	8.900	2.060	2.048
99.809	8.900	2.060	2.052
99.860	8.900	2.059	2.050
99.910	8.800	2.058	2.048
99.960	8.800	2.058	2.049
100.010	8.800	2.057	2.050
100.060	8.700	2.056	2.050
100.110	8.700	2.056	2.048
100.161	8.700	2.055	2.050
100.211	8.700	2.054	2.052
100.260	8.600	2.054	2.049
100.310	8.600	2.053	2.050
100.360	8.600	2.052	2.050
100.409	8.500	2.051	2.050
100.460	8.500	2.051	2.052
100.509	8.500	2.050	2.051
100.559	8.500	2.049	2.048
100.609	8.400	2.048	2.050
100.659	8.400	2.047	2.051
100.709	8.400	2.046	2.050
100.759	8.400	2.046	2.051
100.809	8.300	2.045	2.049
100.859	8.300	2.044	2.051
100.909	8.300	2.043	2.050
100.959	8.300	2.042	2.046
101.009	8.300	2.041	2.048
101.059	8.300	2.040	2.049
101.110	8.200	2.039	2.049
101.160	8.200	2.038	2.047
101.210	8.200	2.037	2.049
101.260	8.100	2.037	2.046
101.310	8.100	2.036	2.050
101.360	8.100	2.035	2.047
101.410	8.100	2.034	2.050
101.460	8.000	2.033	2.052
101.510	8.000	2.032	2.048
101.561	8.000	2.031	2.049
101.612	7.900	2.030	2.049
101.660	7.900	2.029	2.048
101.710	7.900	2.028	2.049
101.760	7.800	2.027	2.048
101.810	7.800	2.026	2.050
101.860	7.800	2.025	2.049
101.911	7.700	2.024	2.048
101.960	7.700	2.023	2.047
102.010	7.700	2.022	2.046
102.061	7.700	2.021	2.048
102.111	7.600	2.020	2.046
102.160	7.600	2.019	2.039
102.211	7.600	2.018	2.047
102.261	7.500	2.017	2.046
102.311	7.500	2.016	2.045
102.362	7.500	2.015	2.046
102.412	7.500	2.014	2.043
102.462	7.400	2.013	2.041
102.512	7.400	2.012	2.043
102.562	7.400	2.011	2.039
102.611	7.400	2.010	2.040
102.661	7.300	2.009	2.038
102.711	7.300	2.008	2.036
102.761	7.300	2.007	2.034
102.811	7.300	2.006	2.033
102.862	7.200	2.005	2.033
102.911	7.200	2.004	2.031
102.961	7.200	2.003	2.030
103.012	7.200	2.002	2.031
103.062	7.100	2.001	2.029
103.112	7.100	2.000	2.027
103.163	7.100	1.999	2.032
103.213	7.100	1.998	2.026
103.263	7.100	1.998	2.024
103.313	7.000	1.997	2.023
103.363	7.000	1.996	2.022
103.413	7.000	1.995	2.023
103.463	7.000	1.994	2.023
103.514	7.000	1.993	2.023
103.563	7.000	1.992	2.020
103.613	7.000	1.992	2.019
103.664	7.000	1.991	2.019
103.714	7.000	1.990	2.019
103.763	7.000	1.989	2.018
103.814	7.000	1.988	2.018
103.864	7.000	1.988	2.018
103.914	7.000	1.987	2.016
103.964	7.000	1.986	2.018
104.015	7.000	1.985	2.018
104.066	7.000	1.985	2.015
104.116	7.000	1.984	2.011
104.166	7.000	1.983	2.016
104.216	7.000	1.983	2.016
104.266	7.000	1.982	2.014
104.316	7.000	1.981	2.012
104.367	7.000	1.981	2.016
104.416	7.000	1.980	2.015
104.465	7.000	1.979	2.015
104.515	7.000	1.979	2.016
104.564	7.000	1.978	2.015
104.615	7.000	1.978	2.014
104.664	7.000	1.977	2.014
104.713	7.000	1.977	2.014
104.764	7.000	1.976	2.013
104.814	7.000	1.976	2.012
104.863	7.000	1.975	2.012
104.914	6.900	1.975	2.014
104.963	6.900	1.974	2.012
105.013	6.800	1.974	2.012
105.062	6.800	1.974	2.011
105.112	6.800	1.973	2.011
105.163	6.800	1.973	2.011
105.212	6.700	1.973	2.010
105.261	6.700	1.972	2.010
105.311	6.700	1.972	2.006
105.360	6.600	1.972	2.007
105.410	6.600	1.972	2.009
105.460	6.600	1.971	2.006
105.510	6.600	1.971	2.005
105.560	6.500	1.971	2.004
105.611	6.500	1.971	2.003
105.660	6.500	1.971	1.997
105.710	6.400	1.970	1.999
105.761	6.400	1.970	1.999
105.811	6.400	1.970	1.997
105.860	6.400	1.970	1.995
105.911	6.400	1.970	1.995
105.960	6.400	1.970	1.990
106.010	6.400	1.970	1.991
106.061	6.400	1.970	1.989
106.110	6.400	1.970	1.984
106.160	6.400	1.970	1.985
106.211	6.400	1.970	1.984
106.261	6.400	1.970	1.983
106.310	6.400	1.970	1.982
106.361	6.400	1.970	1.980
106.410	6.400	1.971	1.980
106.460	6.500	1.971	1.979
106.511	6.500	1.971	1.979
106.560	6.500	1.971	1.979
106.610	6.600	1.971	1.976
106.660	6.600	1.972	1.978
106.710	6.600	1.972	1.976
106.759	6.600	1.972	1.977
106.810	6.700	1.972	1.977
106.860	6.700	1.973	1.977
106.909	6.700	1.973	1.977
106.960	6.800	1.973	1.978
107.009	6.800	1.974	1.977
107.059	6.800	1.974	1.977
107.110	6.900	1.975	1.977
107.160	6.900	1.975	1.976
107.209	6.900	1.975	1.977
107.259	7.000	1.976	1.977
107.309	7.000	1.976	1.978
107.359	7.000	1.977	1.978
107.410	7.100	1.977	1.978
107.459	7.100	1.978	1.978
107.509	7.200	1.979	1.977
107.559	7.200	1.979	1.978
107.608	7.200	1.980	1.979
107.658	7.300	1.980	1.978
107.708	7.300	1.981	1.977
107.757	7.300	1.981	1.977
107.808	7.400	1.982	1.978
107.858	7.400	1.983	1.979
107.907	7.500	1.983	1.975
107.957	7.500	1.984	1.978
108.006	7.500	1.985	1.974
108.056	7.600	1.986	1.979
108.107	7.600	1.986	1.980
108.157	7.600	1.987	1.981
108.207	7.700	1.988	1.979
108.258	7.700	1.989	1.981
108.308	7.800	1.989	1.982
108.357	7.800	1.990	1.982
108.407	7.800	1.991	1.982
108.457	7.900	1.992	1.985
108.507	7.900	1.993	1.982
108.557	7.900	1.993	1.980
108.607	8.000	1.994	1.984
108.657	8.000	1.995	1.983
108.707	8.000	1.996	1.975
108.758	8.100	1.997	1.985
108.807	8.100	1.998	1.983
108.857	8.100	1.999	1.986
108.908	8.200	2.000	1.988
108.957	8.200	2.001	1.985
109.007	8.200	2.001	1.987
109.058	8.200	2.002	1.989
109.108	8.300	2.003	1.990
109.157	8.300	2.004	1.988
109.207	8.300	2.005	1.991
109.257	8.400	2.006	1.992
109.307	8.400	2.007	1.993
109.357	8.400	2.008	1.994
109.407	8.500	2.009	1.994
109.457	8.500	2.010	1.994
109.508	8.500	2.011	1.999
109.558	8.600	2.012	2.002
109.607	8.600	2.013	2.001
109.658	8.600	2.014	2.006
109.708	8.700	2.015	2.010
109.757	8.700	2.016	2.008
109.808	8.700	2.017	2.012
109.858	8.800	2.018	2.018
109.907	8.800	2.019	2.017
109.958	8.800	2.020	2.022
110.008	8.800	2.021	2.027
110.058	8.800	2.022	2.029
110.108	8.800	2.023	2.030
110.158	8.800	2.024	2.035
110.207	8.800	2.025	2.038
110.257	8.800	2.026	2.038
110.307	8.700	2.027	2.043
110.357	8.700	2.028	2.045
110.407	8.600	2.029	2.047
110.457	8.600	2.030	2.049
110.507	8.600	2.031	2.050
110.557	8.500	2.032	2.054
110.608	8.500	2.033	2.057
110.658	8.500	2.034	2.054
110.707	8.400	2.035	2.043
110.757	8.400	2.036	2.052
110.806	8.400	2.037	2.046
110.857	8.300	2.038	2.038
110.907	8.300	2.039	2.053
110.956	8.300	2.039	2.052
111.007	8.200	2.040	2.042
111.057	8.200	2.041	2.045
111.107	8.200	2.042	2.046
111.157	8.100	2.043	2.051
111.207	8.100	2.044	2.055
111.256	8.100	2.045	2.054
111.307	8.000	2.046	2.052
111.357	8.000	2.047	2.048
111.407	8.000	2.047	2.044
111.457	8.000	2.048	2.054
111.507	8.000	2.049	2.051
111.557	8.000	2.050	2.042
111.607	8.000	2.051	2.043
111.658	8.000	2.051	2.053
111.707	7.900	2.052	2.051
111.757	7.900	2.053	2.048
111.808	7.900	2.054	2.042
111.858	7.900	2.054	2.049
111.908	7.900	2.055	2.050
111.958	7.900	2.056	2.046
112.008	7.900	2.057	2.052
112.057	7.900	2.057	2.050
112.107	7.900	2.058	2.049
112.158	7.900	2.059	2.045
112.208	8.000	2.059	2.037
112.258	8.000	2.060	2.044
112.309	8.000	2.060	2.050
112.359	8.100	2.061	2.041
112.408	8.100	2.062	2.041
112.459	8.100	2.062	2.049
112.509	8.100	2.063	2.045
112.558	8.100	2.063	2.038
112.609	8.200	2.064	2.047
112.659	8.200	2.064	2.050
112.708	8.200	2.065	2.052
112.758	8.200	2.065	2.051
112.808	8.300	2.065	2.052
112.858	8.300	2.066	2.049
112.908	8.300	2.066	2.051
112.958	8.300	2.067	2.052
113.008	8.400	2.067	2.050
113.058	8.400	2.067	2.046
113.109	8.400	2.068	2.043
113.159	8.400	2.068	2.039
113.209	8.400	2.068	2.047
113.260	8.400	2.068	2.050
113.310	8.400	2.069	2.042
113.359	8.400	2.069	2.046
113.410	8.400	2.069	2.051
113.460	8.400	2.069	2.046
113.509	8.400	2.069	2.049
113.559	8.500	2.070	2.053
113.609	8.500	2.070	2.051
113.659	8.500	2.070	2.053
113.709	8.500	2.070	2.054
113.759	8.500	2.070	2.053
113.809	8.500	2.070	2.050
113.859	8.500	2.070	2.054
113.909	8.500	2.070	2.053
113.959	8.500	2.070	2.051
114.009	8.500	2.070	2.053
114.059	8.500	2.070	2.054
114.108	8.500	2.070	2.053
114.159	8.500	2.070	2.051
114.209	8.500	2.070	2.055
114.259	8.500	2.069	2.053
114.309	8.500	2.069	2.054
114.360	8.500	2.069	2.052
114.410	8.500	2.069	2.049
114.460	8.500	2.069	2.044
114.510	8.500	2.068	2.054
114.560	8.500	2.068	2.053
114.610	8.500	2.068	2.049
114.660	8.500	2.068	2.054
114.710	8.500	2.067	2.053
114.760	8.500	2.067	2.052
114.810	8.500	2.067	2.054
114.860	8.500	2.066	2.055
114.910	8.500	2.066	2.054
114.960	8.500	2.065	2.056
115.010	8.500	2.065	2.056
115.059	8.500	2.065	2.053
115.110	8.500	2.064	2.055
115.160	8.500	2.064	2.056
115.209	8.500	2.063	2.056
115.260	8.500	2.063	2.056
115.310	8.500	2.062	2.057
115.359	8.500	2.062	2.053
115.409	8.500	2.061	2.057
115.459	8.500	2.060	2.061
115.509	8.500	2.060	2.058
115.559	8.500	2.059	2.058
115.609	8.400	2.059	2.059
115.659	8.400	2.058	2.056
115.708	8.400	2.057	2.045
115.758	8.300	2.057	2.059
115.808	8.300	2.056	2.060
115.859	8.300	2.055	2.060
115.908	8.200	2.054	2.060
115.958	8.200	2.054	2.059
116.009	8.100	2.053	2.063
116.058	8.100	2.052	2.061
116.108	8.100	2.051	2.048
116.159	8.000	2.051	2.061
116.209	8.000	2.050	2.061
116.259	8.000	2.049	2.060
116.309	7.900	2.048	2.060
116.359	7.900	2.047	2.059
116.409	7.900	2.047	2.058
116.459	7.800	2.046	2.057
116.509	7.800	2.045	2.059
116.559	7.800	2.044	2.059
116.609	7.700	2.043	2.058
116.659	7.700	2.042	2.059
116.709	7.700	2.041	2.054
116.759	7.600	2.040	2.056
116.810	7.600	2.039	2.059
116.859	7.600	2.039	2.058
116.909	7.500	2.038	2.057
116.960	7.500	2.037	2.057
117.009	7.500	2.036	2.056
117.059	7.400	2.035	2.054
117.110	7.400	2.034	2.051
117.160	7.300	2.033	2.052
117.211	7.300	2.032	2.053
117.260	7.300	2.031	2.052
117.310	7.200	2.030	2.050
117.360	7.200	2.029	2.049
117.410	7.100	2.028	2.046
117.461	7.100	2.027	2.045
117.510	7.100	2.026	2.043
117.560	7.000	2.025	2.039
117.610	7.000	2.024	2.039
117.660	7.000	2.023	2.036
117.710	6.900	2.022	2.031
117.761	6.900	2.021	2.031
117.811	6.800	2.020	2.030
117.860	6.800	2.019	2.023
117.911	6.800	2.018	2.018
117.961	6.700	2.017	2.023
118.010	6.700	2.016	2.018
118.062	6.700	2.015	2.018
118.111	6.700	2.014	2.018
118.161	6.700	2.013	2.014
118.210	6.700	2.012	2.014
118.261	6.800	2.011	2.013
118.311	6.800	2.010	2.009
118.360	6.800	2.009	2.009
118.411	6.900	2.008	2.009
118.461	6.900	2.007	2.005
118.511	7.000	2.006	2.007
118.561	7.000	2.005	2.007
118.611	7.000	2.004	2.005
118.660	7.100	2.003	1.988
118.711	7.100	2.002	2.006
118.761	7.100	2.001	2.006
118.811	7.200	2.001	2.005
118.862	7.200	2.000	2.006
118.913	7.200	1.999	2.005
118.961	7.200	1.998	2.006
119.011	7.200	1.997	2.006
119.061	7.100	1.996	2.006
119.111	7.100	1.995	2.007
119.161	7.100	1.994	2.006
119.211	7.000	1.993	2.006
119.261	7.000	1.993	2.007
119.311	7.000	1.992	2.007
119.362	7.000	1.991	2.006
119.411	7.100	1.990	2.002
119.461	7.100	1.989	2.005
119.512	7.100	1.989	2.007
119.562	7.100	1.988	2.007
119.612	7.000	1.987	2.008
119.663	7.000	1.986	2.006
119.713	7.000	1.986	2.006
119.763	6.900	1.985	2.005
119.813	6.900	1.984	2.004
119.864	6.800	1.983	2.005
119.913	6.800	1.983	2.006
119.963	6.800	1.982	2.000
120.014	6.700	1.981	2.006
120.064	6.700	1.981	2.007
120.113	6.700	1.980	2.005
120.164	6.600	1.980	2.007
120.215	6.600	1.979	2.006
120.263	6.600	1.978	2.005
120.314	6.600	1.978	2.005
120.364	6.500	1.977	2.002
120.413	6.500	1.977	2.005
120.464	6.500	1.976	2.009
120.514	6.400	1.976	2.004
120.563	6.400	1.975	2.003
120.613	6.400	1.975	2.003
120.663	6.400	1.975	2.002
120.713	6.300	1.974	2.000
120.763	6.300	1.974	2.001
120.813	6.300	1.973	1.998
120.863	6.300	1.973	1.999
120.914	6.200	1.973	1.996
120.964	6.200	1.972	1.995
121.014	6.200	1.972	1.992
121.064	6.200	1.972	1.991
121.115	6.200	1.972	1.991
121.165	6.200	1.971	1.988
121.214	6.200	1.971	1.985
121.265	6.200	1.971	1.985
121.315	6.200	1.971	1.986
121.364	6.200	1.971	1.983
121.414	6.200	1.970	1.981
121.464	6.200	1.970	1.979
121.513	6.200	1.970	1.980
121.564	6.300	1.970	1.980
121.614	6.300	1.970	1.978
121.664	6.300	1.970	1.977
121.714	6.300	1.970	1.977
121.764	6.300	1.970	1.977
121.814	6.300	1.970	1.976
121.865	6.300	1.970	1.976
121.915	6.400	1.970	1.977
121.964	6.400	1.970	1.975
122.014	6.400	1.970	1.973
122.065	6.400	1.970	1.976
122.116	6.400	1.971	1.973
122.164	6.400	1.971	1.976
122.214	6.400	1.971	1.974
122.264	6.400	1.971	1.976
122.314	6.400	1.971	1.976
122.364	6.400	1.972	1.975
122.414	6.400	1.972	1.973
122.464	6.400	1.972	1.976
122.514	6.400	1.972	1.976
122.563	6.400	1.973	1.975
122.613	6.400	1.973	1.975
122.663	6.400	1.973	1.975
122.713	6.400	1.974	1.974
122.763	6.500	1.974	1.975
122.813	6.500	1.975	1.975
122.863	6.500	1.975	1.974
122.913	6.600	1.975	1.976
122.964	6.600	1.976	1.975
123.014	6.600	1.976	1.976
123.063	6.700	1.977	1.976
123.114	6.700	1.977	1.975
123.164	6.800	1.978	1.973
123.213	6.800	1.978	1.968
123.264	6.800	1.979	1.965
123.314	6.900	1.980	1.975
123.364	6.900	1.980	1.973
123.414	6.900	1.981	1.975
123.464	7.000	1.981	1.975
123.514	7.000	1.982	1.975
123.564	7.100	1.983	1.975
123.614	7.100	1.983	1.974
123.664	7.100	1.984	1.976
123.714	7.200	1.985	1.976
123.765	7.200	1.986	1.976
123.815	7.200	1.986	1.974
123.864	7.200	1.987	1.975
123.915	7.200	1.988	1.978
123.964	7.300	1.989	1.976
124.014	7.300	1.989	1.973
124.065	7.300	1.990	1.978
124.115	7.400	1.991	1.978
124.165	7.400	1.992	1.980
124.215	7.500	1.993	1.977
124.265	7.500	1.993	1.979
124.315	7.500	1.994	1.980
124.365	7.600	1.995	1.981
124.415	7.600	1.996	1.981
124.465	7.600	1.997	1.982
124.515	7.700	1.998	1.981
124.566	7.700	1.999	1.982
124.615	7.700	2.000	1.981
124.665	7.700	2.001	1.983
124.716	7.800	2.001	1.984
124.766	7.800	2.002	1.984
124.816	7.800	2.003	1.985
124.866	7.900	2.004	1.986
124.916	7.900	2.005	1.987
124.966	7.900	2.006	1.987
125.016	8.000	2.007	1.987
125.066	8.000	2.008	1.989
125.116	8.000	2.009	1.989
125.166	8.100	2.010	1.990
125.216	8.100	2.011	1.993
125.266	8.100	2.012	1.992
125.316	8.200	2.013	1.996
125.366	8.200	2.014	1.997
125.416	8.200	2.015	1.998
125.466	8.200	2.016	2.000
125.517	8.300	2.017	2.005
125.567	8.300	2.018	2.003
125.616	8.300	2.019	2.007
125.667	8.400	2.020	2.010
125.717	8.400	2.021	2.013
125.766	8.400	2.022	2.013
125.817	8.500	2.023	2.018
125.867	8.500	2.024	2.019
125.917	8.500	2.025	2.024
125.967	8.500	2.026	2.027
126.017	8.500	2.027	2.033
126.067	8.400	2.028	2.033
126.117	8.400	2.029	2.033
126.168	8.400	2.030	2.035
126.217	8.300	2.031	2.037
126.267	8.300	2.032	2.040
126.318	8.300	2.033	2.042
126.367	8.200	2.034	2.045
126.417	8.200	2.035	2.043
126.468	8.100	2.036	2.044
126.517	8.100	2.037	2.044
126.567	8.100	2.038	2.047
126.618	8.000	2.039	2.045
126.668	8.000	2.040	2.044
126.718	8.000	2.040	2.039
126.768	7.900	2.041	2.044
126.818	7.900	2.042	2.045
126.868	7.800	2.043	2.043
126.918	7.800	2.044	2.044
126.968	7.800	2.045	2.043
127.018	7.800	2.046	2.044
127.068	7.800	2.047	2.045
127.119	7.900	2.047	2.040
127.168	7.900	2.048	2.044
127.218	7.900	2.049	2.043
127.269	7.900	2.050	2.043
127.319	8.000	2.051	2.043
127.369	8.000	2.052	2.038
127.419	8.000	2.052	2.043
127.469	8.100	2.053	2.044
127.519	8.100	2.054	2.041
127.569	8.100	2.055	2.044
127.619	8.100	2.055	2.045
127.669	8.200	2.056	2.043
127.719	8.200	2.057	2.044
127.770	8.200	2.057	2.043
127.820	8.200	2.058	2.044
127.870	8.300	2.059	2.043
127.921	8.300	2.059	2.042
127.971	8.300	2.060	2.042
128.021	8.400	2.060	2.041
128.071	8.400	2.061	2.042
128.121	8.400	2.062	2.044
128.171	8.400	2.062	2.041
128.221	8.500	2.063	2.042
128.271	8.500	2.063	2.044
128.321	8.500	2.064	2.043
128.371	8.500	2.064	2.039
128.421	8.600	2.065	2.045
128.471	8.600	2.065	2.043
128.521	8.600	2.065	2.045
128.571	8.600	2.066	2.044
128.621	8.600	2.066	2.045
128.670	8.600	2.067	2.047
128.720	8.600	2.067	2.048
128.769	8.600	2.067	2.045
128.820	8.600	2.068	2.048
128.869	8.700	2.068	2.048
128.918	8.700	2.068	2.050
128.969	8.700	2.068	2.050
129.019	8.700	2.069	2.048
129.068	8.700	2.069	2.050
129.119	8.700	2.069	2.051
129.168	8.700	2.069	2.050
129.218	8.700	2.069	2.053
129.267	8.700	2.070	2.052
129.316	8.700	2.070	2.055
129.367	8.600	2.070	2.053
129.417	8.600	2.070	2.057
129.466	8.600	2.070	2.055
129.517	8.600	2.070	2.059
129.567	8.600	2.070	2.060
129.616	8.600	2.070	2.061
129.666	8.600	2.070	2.063
129.716	8.600	2.070	2.062
129.765	8.600	2.070	2.065
129.815	8.600	2.070	2.065
129.864	8.600	2.070	2.066
129.914	8.600	2.070	2.067
129.964	8.600	2.069	2.066
130.014	8.600	2.069	2.067
130.064	8.600	2.069	2.069
130.114	8.600	2.069	2.067
130.163	8.500	2.069	2.069
130.214	8.500	2.068	2.070
130.263	8.500	2.068	2.070
130.313	8.400	2.068	2.071
130.364	8.400	2.068	2.072
130.413	8.400	2.067	2.072
130.463	8.300	2.067	2.072
130.514	8.300	2.067	2.072
130.564	8.300	2.066	2.071
130.613	8.300	2.066	2.072
130.664	8.200	2.065	2.074
130.714	8.200	2.065	2.072
130.764	8.200	2.065	2.071
130.814	8.200	2.064	2.072
130.864	8.100	2.064	2.071
130.913	8.100	2.063	2.072
130.963	8.100	2.063	2.074
131.013	8.100	2.062	2.072
131.063	8.000	2.062	2.072
131.114	8.000	2.061	2.072
131.164	8.000	2.060	2.069
131.213	7.900	2.060	2.070
131.264	7.900	2.059	2.074
131.313	7.900	2.059	2.071
131.362	7.900	2.058	2.071
131.412	7.800	2.057	2.065
131.461	7.800	2.057	2.064
131.512	7.800	2.056	2.072
131.562	7.700	2.055	2.063
131.611	7.700	2.055	2.065
131.662	7.700	2.054	2.064
131.712	7.600	2.053	2.062
131.761	7.600	2.052	2.058
131.812	7.600	2.052	2.060
131.862	7.600	2.051	2.063
131.911	7.500	2.050	2.059
131.961	7.500	2.049	2.055
132.012	7.500	2.048	2.053
132.062	7.400	2.047	2.060
132.112	7.400	2.047	2.063
132.163	7.400	2.046	2.062
132.213	7.300	2.045	2.054
132.262	7.300	2.044	2.057
132.313	7.300	2.043	2.058
132.363	7.300	2.042	2.053
132.412	7.300	2.041	2.051
132.463	7.300	2.040	2.051
132.513	7.200	2.040	2.044
132.562	7.200	2.039	2.050
132.612	7.200	2.038	2.045
132.662	7.200	2.037	2.038
132.712	7.100	2.036	2.045
132.762	7.100	2.035	2.042
132.812	7.100	2.034	2.040
132.861	7.100	2.033	2.037
132.911	7.000	2.032	2.034
132.960	7.000	2.031	2.035
133.010	7.000	2.030	2.035
133.060	7.000	2.029	2.034
133.109	7.000	2.028	2.032
133.159	7.000	2.027	2.031
