Time (s)	Motor Command (V)	Desired Position  (V)	Actual Position (V)
88.652	8.091	2.020	2.009
88.702	8.114	2.020	2.011
88.752	8.090	2.020	2.012
88.803	8.082	2.020	2.011
88.853	8.091	2.020	2.011
88.902	8.094	2.020	2.012
88.953	8.082	2.020	2.008
89.003	8.123	2.020	2.012
89.053	8.077	2.020	2.005
89.103	8.162	2.020	2.012
89.153	8.071	2.020	2.012
89.203	8.076	2.020	2.010
89.253	8.108	2.020	2.011
89.303	8.091	2.020	2.011
89.353	8.093	2.020	2.011
89.403	8.093	2.020	2.011
89.454	8.086	2.020	2.005
89.503	8.161	2.020	2.011
89.553	8.082	2.020	2.010
89.604	8.105	2.020	2.011
89.654	8.088	2.020	2.011
89.703	8.090	2.020	2.010
89.754	8.102	2.020	2.009
89.804	8.108	2.020	2.010
89.854	8.103	2.020	2.007
89.904	8.134	2.020	2.011
89.954	8.086	2.020	2.010
90.004	8.097	2.020	2.010
90.054	8.097	2.020	2.009
90.104	8.112	2.020	2.010
90.154	8.102	2.020	2.009
90.204	8.107	2.020	2.010
90.254	8.103	2.020	2.011
90.304	8.084	2.020	2.011
90.353	8.091	2.020	2.013
90.403	8.070	2.020	2.011
90.453	8.093	2.020	2.007
90.503	8.133	2.020	2.011
90.554	8.079	2.020	2.011
90.604	8.095	2.020	2.011
90.654	8.093	2.020	2.012
90.705	8.082	2.020	2.005
90.755	8.158	2.020	2.012
90.805	8.063	2.020	2.011
90.855	8.097	2.020	2.013
90.906	8.070	2.020	2.008
90.956	8.125	2.020	2.013
91.010	8.066	2.020	2.015
91.060	8.043	2.020	2.014
91.109	8.060	2.020	2.013
91.160	8.069	2.020	2.013
91.210	8.067	2.020	2.014
91.260	8.063	2.020	2.012
91.310	8.080	2.020	2.013
91.360	8.069	2.020	2.011
91.410	8.090	2.020	2.013
91.460	8.071	2.020	2.011
91.511	8.093	2.020	2.014
91.560	8.059	2.020	2.013
91.610	8.076	2.020	2.013
91.661	8.074	2.020	2.013
91.711	8.074	2.020	2.011
91.761	8.093	2.020	2.010
91.811	8.106	2.020	2.012
91.862	8.076	2.020	2.013
91.912	8.065	2.020	2.013
91.962	8.071	2.020	2.011
92.013	8.094	2.020	2.014
92.063	8.051	2.020	2.014
92.113	8.058	2.020	2.013
92.162	8.073	2.020	2.015
92.213	8.047	2.020	2.013
92.263	8.074	2.020	2.013
92.313	8.074	2.020	2.014
92.364	8.054	2.020	2.013
92.414	8.073	2.020	2.014
92.464	8.063	2.020	2.013
92.514	8.068	2.020	2.013
92.565	8.075	2.020	2.009
92.615	8.121	2.020	2.015
92.665	8.035	2.020	2.014
92.715	8.067	2.020	2.015
92.765	8.052	2.020	2.013
92.814	8.078	2.020	2.013
92.864	8.074	2.020	2.013
92.914	8.066	2.020	2.013
92.964	8.067	2.020	2.014
93.014	8.063	2.020	2.014
93.064	8.060	2.020	2.014
93.114	8.065	2.020	2.012
93.165	8.080	2.020	2.014
93.215	8.061	2.020	2.013
93.264	8.072	2.020	2.012
93.315	8.086	2.020	2.016
93.364	8.036	2.020	2.013
93.414	8.076	2.020	2.014
93.464	8.063	2.020	2.013
93.514	8.072	2.020	2.013
93.564	8.074	2.020	2.014
93.615	8.062	2.020	2.013
93.664	8.076	2.020	2.014
93.714	8.058	2.020	2.014
93.765	8.065	2.020	2.013
93.814	8.072	2.020	2.015
93.864	8.047	2.020	2.013
93.914	8.074	2.020	2.012
93.965	8.078	2.020	2.013
94.014	8.065	2.020	2.012
94.065	8.087	2.020	2.008
94.115	8.123	2.020	2.015
94.165	8.038	2.020	2.014
94.215	8.067	2.020	2.015
94.266	8.048	2.020	2.016
94.316	8.043	2.020	2.014
94.365	8.060	2.020	2.013
94.415	8.073	2.020	2.011
94.465	8.094	2.020	2.015
94.515	8.047	2.020	2.014
94.566	8.066	2.020	2.014
94.616	8.064	2.020	2.015
94.666	8.048	2.020	2.013
94.716	8.074	2.020	2.014
94.766	8.055	2.020	2.014
94.816	8.061	2.020	1.987
94.866	8.382	2.020	2.014
94.916	8.003	2.020	2.013
94.966	8.077	2.020	2.015
95.016	8.046	2.020	2.011
95.067	8.094	2.020	2.013
95.117	8.071	2.020	2.015
95.166	8.050	2.020	2.014
95.217	8.062	2.020	2.012
95.267	8.080	2.020	2.014
95.317	8.054	2.020	2.013
95.367	8.077	2.020	2.011
95.418	8.089	2.020	2.013
95.467	8.067	2.020	2.012
95.517	8.078	2.020	2.011
95.568	8.093	2.020	2.012
95.617	8.078	2.020	2.012
95.667	8.076	2.020	2.011
95.718	8.097	2.020	2.012
95.768	8.078	2.020	2.013
95.817	8.065	2.020	1.990
95.867	8.341	2.020	2.014
95.917	8.010	2.020	2.013
95.967	8.073	2.020	2.010
96.018	8.106	2.020	2.012
96.068	8.076	2.020	2.013
96.117	8.065	2.020	2.011
96.168	8.095	2.020	2.013
96.218	8.071	2.020	2.013
96.267	8.066	2.020	2.011
96.317	8.095	2.020	2.013
96.367	8.067	2.020	2.013
96.417	8.071	2.020	2.013
96.468	8.074	2.020	2.011
96.518	8.089	2.020	2.014
96.567	8.052	2.020	2.008
96.617	8.136	2.020	2.010
96.668	8.099	2.020	2.014
96.717	8.056	2.020	2.008
96.768	8.126	2.020	2.009
96.818	8.104	2.020	1.993
96.868	8.302	2.020	2.012
96.918	8.046	2.020	2.010
96.968	8.099	2.020	2.013
97.018	8.065	2.020	2.013
97.068	8.071	2.020	2.009
97.118	8.118	2.020	2.009
97.168	8.110	2.020	2.013
97.218	8.067	2.020	2.012
97.268	8.086	2.020	2.014
97.318	8.060	2.020	2.014
97.368	8.060	2.020	2.011
97.418	8.092	2.020	2.012
97.468	8.075	2.020	2.012
97.518	8.085	2.020	2.011
97.569	8.091	2.020	2.009
97.619	8.118	2.020	2.009
97.669	8.109	2.020	2.009
97.719	8.114	2.020	2.013
97.770	8.058	2.020	2.010
97.820	8.106	2.020	2.006
97.869	8.151	2.020	2.008
97.919	8.119	2.020	2.013
97.969	8.064	2.020	2.014
98.019	8.062	2.020	2.003
98.069	8.185	2.020	2.012
98.118	8.067	2.020	2.013
98.168	8.072	2.020	2.011
98.219	8.089	2.020	2.014
98.269	8.059	2.020	2.007
98.319	8.138	2.020	2.012
98.369	8.067	2.020	2.014
98.420	8.061	2.020	2.013
98.470	8.072	2.020	2.012
98.519	8.082	2.020	2.013
98.570	8.069	2.020	2.012
98.619	8.086	2.020	2.013
98.669	8.068	2.020	2.012
98.719	8.078	2.020	2.012
98.769	8.077	2.020	2.011
98.819	8.093	2.020	2.021
98.870	7.961	2.020	2.014
98.920	8.072	2.020	2.012
98.970	8.081	2.020	2.012
99.021	8.077	2.020	2.013
99.071	8.065	2.020	2.013
99.120	8.075	2.020	2.012
99.170	8.078	2.020	2.013
99.221	8.073	2.020	2.012
99.271	8.082	2.020	2.014
99.321	8.061	2.020	2.012
99.372	8.080	2.020	2.012
99.422	8.077	2.020	2.014
99.472	8.054	2.020	2.014
99.522	8.065	2.020	2.013
99.572	8.068	2.020	2.014
99.622	8.059	2.020	2.013
99.672	8.073	2.020	2.015
99.723	8.051	2.020	2.015
99.773	8.050	2.020	2.014
99.822	8.067	2.020	2.015
99.873	8.052	2.020	2.012
99.923	8.089	2.020	2.014
99.972	8.052	2.020	2.013
100.023	8.069	2.020	2.013
100.073	8.075	2.020	2.014
100.122	8.058	2.020	2.013
100.173	8.076	2.020	2.000
100.223	8.226	2.020	2.013
100.273	8.041	2.020	2.013
100.323	8.075	2.020	2.013
100.374	8.074	2.020	2.014
100.424	8.062	2.020	2.013
100.474	8.068	2.020	2.010
100.524	8.106	2.020	2.007
100.575	8.135	2.020	1.990
100.624	8.337	2.020	2.013
100.674	8.029	2.020	2.011
100.725	8.093	2.020	2.006
100.775	8.153	2.020	2.000
100.825	8.209	2.020	2.014
100.875	8.037	2.020	2.010
100.925	8.107	2.020	2.007
100.975	8.131	2.020	2.013
101.025	8.056	2.020	2.012
101.075	8.079	2.020	2.010
101.125	8.108	2.020	2.003
101.175	8.181	2.020	2.014
101.225	8.035	2.020	2.011
101.275	8.101	2.020	2.010
101.326	8.101	2.020	2.003
101.376	8.186	2.020	2.001
101.426	8.191	2.020	2.006
101.476	8.129	2.020	2.011
101.527	8.080	2.020	2.013
101.577	8.071	2.020	2.002
101.626	8.203	2.020	2.009
101.676	8.095	2.020	2.003
101.726	8.180	2.020	1.999
101.776	8.219	2.020	2.012
101.843	8.061	2.020	1.998
101.893	8.245	2.020	2.012
101.942	8.052	2.020	2.012
101.992	8.076	2.020	2.014
102.041	8.057	2.020	2.011
102.091	8.096	2.020	2.012
102.142	8.074	2.020	2.015
102.192	8.042	2.020	2.012
102.242	8.087	2.020	2.013
102.293	8.069	2.020	2.013
102.343	8.067	2.020	2.012
102.393	8.083	2.020	2.003
102.443	8.186	2.020	2.002
102.494	8.188	2.020	2.001
102.544	8.189	2.020	2.006
102.594	8.133	2.020	2.011
102.645	8.084	2.020	2.013
102.695	8.066	2.020	2.012
102.745	8.086	2.020	2.018
102.795	8.009	2.020	2.017
102.845	8.037	2.020	2.015
102.895	8.054	2.020	2.017
102.945	8.031	2.020	2.016
102.996	8.039	2.020	2.010
103.047	8.116	2.020	2.016
103.097	8.033	2.020	2.016
103.147	8.044	2.020	2.013
103.198	8.072	2.020	2.012
103.248	8.079	2.020	2.014
103.298	8.061	2.020	2.013
103.348	8.076	2.020	2.011
103.398	8.097	2.020	2.013
103.448	8.066	2.020	2.014
103.498	8.055	2.020	2.014
103.549	8.065	2.020	2.014
103.599	8.064	2.020	2.014
103.649	8.056	2.020	2.013
103.699	8.069	2.020	2.012
103.750	8.087	2.020	2.013
103.800	8.064	2.020	2.014
103.849	8.063	2.020	2.014
103.900	8.060	2.020	2.012
103.950	8.088	2.020	2.013
104.000	8.064	2.020	2.012
104.050	8.087	2.020	2.014
104.100	8.060	2.020	2.014
104.150	8.064	2.020	1.996
104.200	8.279	2.020	2.015
104.250	8.016	2.020	2.013
104.300	8.078	2.020	2.013
104.350	8.074	2.020	2.014
104.401	8.058	2.020	2.013
104.450	8.073	2.020	2.013
104.500	8.071	2.020	2.012
104.551	8.078	2.020	2.013
104.601	8.065	2.020	2.014
104.651	8.063	2.020	2.012
104.702	8.080	2.020	2.012
104.752	8.081	2.020	2.013
104.802	8.069	2.020	2.014
104.852	8.055	2.020	2.014
104.902	8.061	2.020	2.014
104.952	8.061	2.020	2.012
105.002	8.080	2.020	2.013
105.052	8.069	2.020	2.013
105.102	8.067	2.020	2.014
105.152	8.059	2.020	2.013
105.202	8.073	2.020	2.012
105.252	8.086	2.020	2.014
105.302	8.060	2.020	2.013
105.352	8.068	2.020	2.012
105.403	8.083	2.020	2.014
105.453	8.057	2.020	2.015
105.503	8.053	2.020	2.014
105.554	8.066	2.020	2.014
105.604	8.056	2.020	2.015
105.654	8.050	2.020	2.013
105.704	8.071	2.020	2.015
105.754	8.052	2.020	2.014
105.804	8.058	2.020	2.014
105.854	8.061	2.020	2.013
105.905	8.069	2.020	2.015
105.955	8.048	2.020	2.014
106.005	8.067	2.020	2.012
106.055	8.084	2.020	2.011
106.106	8.092	2.020	2.014
106.155	8.055	2.020	2.013
106.205	8.076	2.020	2.013
106.255	8.066	2.020	2.014
106.304	8.063	2.020	2.013
106.355	8.072	2.020	2.013
106.405	8.067	2.020	2.014
106.455	8.063	2.020	2.014
106.505	8.064	2.020	2.015
106.555	8.048	2.020	2.013
106.605	8.071	2.020	2.016
106.654	8.040	2.020	2.015
106.704	8.052	2.020	2.017
106.754	8.024	2.020	2.014
106.804	8.063	2.020	2.015
106.853	8.046	2.020	2.014
106.903	8.059	2.020	2.014
106.954	8.065	2.020	2.015
107.003	8.052	2.020	2.014
107.053	8.066	2.020	2.014
107.103	8.064	2.020	2.015
107.152	8.048	2.020	2.012
107.202	8.090	2.020	2.014
107.252	8.056	2.020	2.014
107.301	8.061	2.020	2.011
107.352	8.092	2.020	2.014
107.402	8.056	2.020	2.014
107.451	8.061	2.020	2.015
107.502	8.049	2.020	2.013
107.552	8.074	2.020	2.014
107.601	8.059	2.020	2.013
107.652	8.072	2.020	2.014
107.702	8.063	2.020	2.016
107.751	8.040	2.020	2.013
107.801	8.080	2.020	2.011
107.851	8.090	2.020	2.016
107.901	8.028	2.020	2.012
107.951	8.089	2.020	2.015
108.001	8.049	2.020	2.015
108.051	8.054	2.020	2.013
108.102	8.070	2.020	2.014
108.152	8.059	2.020	2.016
108.201	8.037	2.020	2.014
108.252	8.061	2.020	2.015
108.302	8.050	2.020	2.013
108.352	8.074	2.020	2.015
108.401	8.047	2.020	2.013
108.452	8.078	2.020	2.014
108.502	8.054	2.020	2.015
108.551	8.054	2.020	2.015
108.602	8.050	2.020	2.015
108.652	8.047	2.020	2.016
108.702	8.040	2.020	2.015
108.753	8.053	2.020	2.016
108.803	8.039	2.020	2.015
108.852	8.057	2.020	2.015
108.903	8.054	2.020	2.015
108.953	8.050	2.020	2.015
109.003	8.055	2.020	2.015
109.053	8.054	2.020	2.012
109.103	8.089	2.020	2.017
109.152	8.025	2.020	2.014
109.202	8.070	2.020	2.014
109.253	8.060	2.020	1.992
109.303	8.319	2.020	2.016
109.353	7.998	2.020	2.016
109.403	8.041	2.020	2.014
109.453	8.065	2.020	2.010
109.503	8.112	2.020	2.012
109.553	8.072	2.020	2.014
109.604	8.061	2.020	2.013
109.653	8.068	2.020	2.015
109.703	8.052	2.020	2.016
109.753	8.039	2.020	2.016
109.803	8.041	2.020	2.014
109.853	8.065	2.020	2.014
109.904	8.057	2.020	2.015
109.954	8.050	2.020	2.014
110.004	8.063	2.020	2.010
110.055	8.104	2.020	2.014
110.105	8.054	2.020	2.013
110.155	8.069	2.020	2.013
110.205	8.067	2.020	2.014
110.256	8.063	2.020	2.015
110.306	8.048	2.020	2.013
110.356	8.074	2.020	2.011
110.407	8.094	2.020	2.014
110.457	8.059	2.020	2.013
110.506	8.068	2.020	2.011
110.557	8.099	2.020	2.013
110.607	8.066	2.020	2.012
110.657	8.078	2.020	2.013
110.707	8.069	2.020	2.005
110.757	8.164	2.020	2.012
110.807	8.067	2.020	2.014
110.857	8.053	2.020	2.011
110.907	8.093	2.020	2.013
110.957	8.067	2.020	2.012
111.007	8.082	2.020	2.012
111.058	8.080	2.020	2.013
111.108	8.069	2.020	2.014
111.157	8.055	2.020	2.011
111.208	8.097	2.020	2.012
111.258	8.074	2.020	2.013
111.307	8.069	2.020	2.011
111.358	8.094	2.020	2.013
111.408	8.071	2.020	2.013
111.458	8.070	2.020	2.014
111.508	8.055	2.020	2.012
111.559	8.089	2.020	2.013
111.609	8.068	2.020	2.014
111.659	8.059	2.020	2.014
111.709	8.065	2.020	2.013
111.759	8.072	2.020	2.014
111.809	8.055	2.020	2.010
111.858	8.104	2.020	2.012
111.908	8.073	2.020	2.013
111.958	8.069	2.020	2.014
112.008	8.059	2.020	2.014
112.059	8.065	2.020	2.014
112.108	8.064	2.020	2.010
112.158	8.103	2.020	2.009
112.209	8.116	2.020	2.013
112.259	8.062	2.020	2.014
112.309	8.055	2.020	2.010
112.360	8.112	2.020	2.014
112.410	8.052	2.020	2.011
112.460	8.092	2.020	2.010
112.510	8.099	2.020	2.011
112.560	8.089	2.020	2.014
112.610	8.055	2.020	2.011
112.660	8.100	2.020	2.012
112.710	8.074	2.020	2.013
112.760	8.065	2.020	2.013
112.810	8.071	2.020	2.014
112.861	8.055	2.020	2.012
112.911	8.085	2.020	2.014
112.961	8.053	2.020	2.012
113.011	8.085	2.020	2.013
113.062	8.073	2.020	2.015
113.112	8.050	2.020	2.014
113.162	8.062	2.020	2.011
113.212	8.096	2.020	2.013
113.263	8.071	2.020	2.014
113.313	8.058	2.020	2.013
113.363	8.069	2.020	2.011
113.414	8.091	2.020	2.015
113.464	8.044	2.020	2.012
113.513	8.082	2.020	2.015
113.564	8.042	2.020	2.014
113.614	8.067	2.020	2.011
113.663	8.099	2.020	2.014
113.714	8.058	2.020	2.013
113.763	8.072	2.020	2.013
113.812	8.074	2.020	2.013
113.863	8.074	2.020	2.012
113.913	8.082	2.020	2.012
113.962	8.076	2.020	2.013
114.013	8.065	2.020	2.009
114.063	8.118	2.020	2.014
114.113	8.047	2.020	2.013
114.163	8.069	2.020	2.014
114.213	8.063	2.020	2.009
114.263	8.115	2.020	2.011
114.314	8.083	2.020	2.014
114.364	8.056	2.020	2.014
114.414	8.061	2.020	2.012
114.464	8.080	2.020	2.013
114.514	8.069	2.020	2.013
114.564	8.074	2.020	2.014
114.614	8.062	2.020	2.011
114.665	8.095	2.020	2.012
114.715	8.082	2.020	2.013
114.764	8.064	2.020	2.010
114.815	8.102	2.020	1.991
114.865	8.328	2.020	2.013
114.915	8.023	2.020	2.011
114.965	8.091	2.020	2.011
115.016	8.095	2.020	2.014
115.066	8.058	2.020	2.012
115.115	8.084	2.020	2.013
115.165	8.069	2.020	2.014
115.214	8.063	2.020	2.014
115.264	8.064	2.020	2.012
115.314	8.080	2.020	2.013
115.363	8.073	2.020	2.009
115.414	8.113	2.020	2.013
115.464	8.063	2.020	2.013
115.513	8.071	2.020	2.011
115.564	8.094	2.020	2.013
115.614	8.063	2.020	2.012
115.664	8.087	2.020	2.011
115.714	8.091	2.020	2.013
115.764	8.071	2.020	2.010
115.814	8.101	2.020	2.010
115.864	8.104	2.020	2.011
115.914	8.088	2.020	2.011
115.963	8.086	2.020	2.013
116.014	8.071	2.020	2.014
116.064	8.054	2.020	2.014
116.114	8.065	2.020	2.012
116.164	8.080	2.020	2.011
116.215	8.097	2.020	2.013
116.265	8.062	2.020	2.013
116.315	8.067	2.020	2.011
116.366	8.091	2.020	2.015
116.416	8.048	2.020	2.013
116.466	8.078	2.020	2.013
116.516	8.066	2.020	2.012
116.567	8.083	2.020	2.014
116.617	8.053	2.020	2.014
116.667	8.061	2.020	2.014
116.717	8.061	2.020	2.012
116.768	8.084	2.020	2.013
116.818	8.065	2.020	1.993
116.867	8.307	2.020	2.012
116.918	8.044	2.020	2.014
116.968	8.057	2.020	2.013
117.017	8.069	2.020	2.012
117.068	8.087	2.020	2.012
117.118	8.084	2.020	2.013
117.167	8.064	2.020	2.013
117.218	8.075	2.020	2.013
117.268	8.066	2.020	2.014
117.317	8.063	2.020	2.014
117.368	8.060	2.020	2.014
117.417	8.065	2.020	2.008
117.466	8.131	2.020	2.011
117.517	8.088	2.020	2.013
117.567	8.062	2.020	2.014
117.617	8.063	2.020	2.011
117.668	8.095	2.020	2.012
117.718	8.078	2.020	2.014
117.767	8.053	2.020	2.011
117.822	8.096	2.020	2.016
117.872	8.028	2.020	2.013
117.922	8.077	2.020	2.012
117.972	8.086	2.020	2.012
118.023	8.076	2.020	2.015
118.073	8.046	2.020	2.009
118.122	8.118	2.020	2.012
118.173	8.071	2.020	2.014
118.223	8.061	2.020	2.011
118.272	8.091	2.020	2.013
118.323	8.063	2.020	2.012
118.373	8.079	2.020	2.013
118.423	8.065	2.020	2.013
118.473	8.075	2.020	2.011
118.523	8.097	2.020	2.013
118.572	8.062	2.020	2.012
118.623	8.083	2.020	2.014
118.673	8.057	2.020	2.013
118.723	8.069	2.020	2.012
118.773	8.079	2.020	2.005
118.823	8.163	2.020	2.013
118.873	8.051	2.020	2.011
118.923	8.091	2.020	2.014
118.974	8.059	2.020	2.008
119.023	8.131	2.020	2.012
119.073	8.069	2.020	2.012
119.124	8.077	2.020	2.013
119.174	8.069	2.020	2.014
119.224	8.063	2.020	2.012
119.274	8.080	2.020	2.012
119.324	8.081	2.020	2.013
119.374	8.069	2.020	2.014
119.424	8.063	2.020	2.012
119.474	8.080	2.020	2.012
119.524	8.077	2.020	2.009
119.574	8.120	2.020	2.015
119.624	8.039	2.020	2.012
119.674	8.086	2.020	2.013
119.724	8.069	2.020	2.014
119.775	8.063	2.020	2.013
119.824	8.068	2.020	2.012
119.875	8.079	2.020	2.013
119.925	8.069	2.020	2.010
119.975	8.102	2.020	2.003
120.025	8.179	2.020	1.998
120.075	8.228	2.020	1.992
120.125	8.288	2.020	1.994
120.174	8.260	2.020	1.994
120.225	8.263	2.020	1.996
120.275	8.236	2.020	1.998
120.325	8.217	2.020	2.000
120.375	8.193	2.020	1.989
120.425	8.331	2.020	1.969
120.474	8.556	2.020	1.962
120.525	8.592	2.020	1.983
120.575	8.325	2.020	2.008
120.625	8.066	2.020	2.052
120.675	5.988	2.020	2.123
120.725	0.065	2.020	2.243
120.775	0.000	2.020	2.417
120.826	0.000	2.020	2.425
120.876	0.000	2.020	2.322
120.926	0.000	2.020	2.213
120.976	0.000	2.020	2.122
121.026	0.000	2.020	2.058
121.076	0.000	2.020	2.018
121.126	0.000	2.020	1.994
121.176	0.000	2.020	1.979
121.226	0.000	2.020	1.971
121.276	2.440	2.020	1.970
121.326	4.914	2.020	1.970
121.376	7.402	2.020	1.970
121.426	8.502	2.020	1.968
121.476	8.524	2.020	1.968
121.526	8.521	2.020	1.967
121.576	8.528	2.020	1.966
121.627	8.543	2.020	1.967
121.677	8.524	2.020	1.967
121.727	8.527	2.020	1.967
121.777	8.531	2.020	1.965
121.828	8.558	2.020	1.968
121.878	8.514	2.020	1.968
121.928	8.517	2.020	1.968
121.978	8.517	2.020	1.969
122.028	8.506	2.020	1.970
122.078	8.504	2.020	1.971
122.128	8.489	2.020	1.973
122.179	8.464	2.020	1.974
122.229	8.457	2.020	1.977
122.279	8.427	2.020	1.980
122.329	8.394	2.020	1.983
122.380	8.369	2.020	1.987
122.430	8.327	2.020	1.990
122.480	8.288	2.020	1.992
122.530	8.280	2.020	1.999
122.580	8.192	2.020	2.004
122.630	8.153	2.020	2.005
122.680	8.146	2.020	2.013
122.730	8.055	2.020	2.015
122.780	8.051	2.020	2.014
122.830	8.066	2.020	2.017
122.880	8.021	2.020	2.016
122.930	8.048	2.020	2.014
122.980	8.060	2.020	2.015
123.031	8.054	2.020	2.009
123.081	8.117	2.020	2.015
123.130	8.040	2.020	2.015
123.181	8.051	2.020	2.014
123.231	8.063	2.020	2.008
123.281	8.127	2.020	2.000
123.332	8.214	2.020	2.003
123.382	8.159	2.020	2.011
123.432	8.075	2.020	2.013
123.482	8.067	2.020	2.014
123.533	8.063	2.020	2.019
123.583	8.001	2.020	2.018
123.633	8.020	2.020	2.018
123.683	8.026	2.020	2.018
123.734	8.021	2.020	2.017
123.783	8.033	2.020	2.011
123.833	8.106	2.020	2.013
123.883	8.066	2.020	2.002
123.932	8.204	2.020	2.007
123.983	8.119	2.020	2.014
124.033	8.051	2.020	2.013
124.083	8.068	2.020	2.017
124.133	8.028	2.020	2.013
124.183	8.082	2.020	2.014
124.233	8.062	2.020	2.013
124.283	8.072	2.020	2.004
124.333	8.180	2.020	2.011
124.383	8.076	2.020	2.008
124.433	8.129	2.020	2.016
124.484	8.025	2.020	2.003
124.533	8.202	2.020	2.011
124.583	8.073	2.020	2.012
124.634	8.075	2.020	2.016
124.684	8.038	2.020	2.009
124.733	8.123	2.020	2.016
124.784	8.024	2.020	2.015
124.834	8.058	2.020	2.017
124.884	8.031	2.020	2.016
124.934	8.039	2.020	2.019
124.985	8.007	2.020	2.018
125.035	8.028	2.020	2.018
125.085	8.021	2.020	2.016
125.136	8.045	2.020	2.018
125.186	8.022	2.020	2.017
125.236	8.037	2.020	2.016
125.286	8.039	2.020	2.014
125.337	8.061	2.020	2.018
125.387	8.018	2.020	2.014
125.437	8.068	2.020	2.015
125.487	8.053	2.020	2.014
125.538	8.066	2.020	2.015
125.588	8.052	2.020	2.015
125.638	8.046	2.020	2.015
125.688	8.052	2.020	2.014
125.738	8.063	2.020	2.017
125.788	8.029	2.020	2.015
125.838	8.058	2.020	2.016
125.889	8.043	2.020	2.017
125.939	8.029	2.020	2.008
125.989	8.137	2.020	2.016
126.040	8.026	2.020	2.016
126.090	8.037	2.020	2.016
126.139	8.038	2.020	2.014
126.190	8.061	2.020	2.014
126.240	8.058	2.020	2.015
126.290	8.046	2.020	2.015
126.340	8.052	2.020	2.017
126.390	8.031	2.020	2.016
126.440	8.039	2.020	2.016
126.490	8.038	2.020	2.014
126.541	8.069	2.020	2.016
126.591	8.037	2.020	2.017
126.641	8.029	2.020	2.016
126.691	8.043	2.020	2.014
126.742	8.061	2.020	2.016
126.792	8.034	2.020	2.017
126.842	8.034	2.020	2.017
126.893	8.031	2.020	2.016
126.943	8.043	2.020	2.015
126.993	8.049	2.020	2.016
127.043	8.040	2.020	2.015
127.094	8.049	2.020	2.017
127.144	8.032	2.020	2.016
127.193	8.046	2.020	2.014
127.244	8.060	2.020	2.016
127.294	8.042	2.020	2.016
127.344	8.037	2.020	2.016
127.395	8.046	2.020	2.018
127.445	8.017	2.020	2.015
127.495	8.053	2.020	2.016
127.545	8.036	2.020	2.018
127.596	8.022	2.020	2.016
127.646	8.048	2.020	2.015
127.696	8.052	2.020	2.016
127.746	8.039	2.020	2.013
127.797	8.072	2.020	2.016
127.847	8.040	2.020	2.015
127.896	8.052	2.020	2.015
127.947	8.047	2.020	2.015
127.997	8.052	2.020	2.017
128.047	8.028	2.020	2.014
128.097	8.063	2.020	2.014
128.148	8.058	2.020	2.012
128.198	8.081	2.020	2.014
128.248	8.054	2.020	2.013
128.298	8.073	2.020	2.015
128.348	8.047	2.020	2.016
128.397	8.043	2.020	2.016
128.448	8.041	2.020	2.016
128.498	8.045	2.020	2.016
128.548	8.041	2.020	2.015
128.598	8.049	2.020	2.018
128.649	8.017	2.020	2.017
128.699	8.029	2.020	2.013
128.749	8.079	2.020	2.010
128.799	8.106	2.020	2.015
128.849	8.041	2.020	2.017
128.899	8.031	2.020	2.014
128.949	8.062	2.020	2.016
128.999	8.034	2.020	2.015
129.049	8.050	2.020	2.015
129.099	8.056	2.020	2.016
129.149	8.035	2.020	2.001
129.199	8.226	2.020	2.018
129.250	7.988	2.020	2.017
129.300	8.033	2.020	2.017
129.349	8.031	2.020	2.017
129.400	8.035	2.020	2.017
129.450	8.035	2.020	2.017
129.499	8.027	2.020	2.014
129.549	8.063	2.020	2.015
129.600	8.050	2.020	2.018
129.649	8.020	2.020	2.016
129.699	8.041	2.020	2.017
129.749	8.034	2.020	2.016
129.798	8.046	2.020	2.018
129.849	8.021	2.020	2.016
129.899	8.048	2.020	2.017
129.948	8.033	2.020	2.013
129.998	8.074	2.020	2.016
130.048	8.036	2.020	2.016
130.098	8.037	2.020	2.015
130.148	8.050	2.020	2.016
130.198	8.036	2.020	2.015
130.248	8.050	2.020	2.015
130.298	8.052	2.020	2.014
130.348	8.059	2.020	2.016
130.399	8.034	2.020	2.015
130.449	8.054	2.020	2.017
130.500	8.028	2.020	2.016
130.550	8.043	2.020	2.015
130.600	8.049	2.020	2.016
130.650	8.044	2.020	2.015
130.700	8.052	2.020	2.017
130.749	8.031	2.020	2.016
130.799	8.039	2.020	2.015
130.849	8.050	2.020	2.015
130.898	8.048	2.020	2.013
130.948	8.071	2.020	2.015
130.998	8.044	2.020	2.016
131.048	8.036	2.020	2.014
131.098	8.061	2.020	2.016
131.147	8.034	2.020	2.013
131.197	8.073	2.020	2.007
131.247	8.146	2.020	2.016
131.297	8.023	2.020	2.014
131.347	8.065	2.020	2.016
131.397	8.033	2.020	2.017
131.447	8.026	2.020	2.015
131.497	8.059	2.020	2.015
131.548	8.046	2.020	2.016
131.597	8.040	2.020	2.015
131.647	8.053	2.020	2.013
131.698	8.074	2.020	2.017
131.747	8.023	2.020	2.015
131.797	8.055	2.020	2.014
131.848	8.067	2.020	2.017
131.897	8.029	2.020	2.015
131.947	8.050	2.020	2.016
131.997	8.040	2.020	2.012
132.047	8.092	2.020	2.015
132.097	8.041	2.020	2.015
132.148	8.052	2.020	2.016
132.198	8.035	2.020	2.017
132.248	8.030	2.020	2.017
132.298	8.035	2.020	2.016
